# time(seconds) Ndecays
3.314164270533817114e-04 2.187310000000000000e+05
3.314789348668583649e-04 2.129680000000000000e+05
3.315414426803350726e-04 2.068910000000000000e+05
3.316039504938117261e-04 1.995090000000000000e+05
3.316664583072884338e-04 1.919360000000000000e+05
3.317289661207650873e-04 1.830450000000000000e+05
3.317914739342417950e-04 1.749810000000000000e+05
3.318539817477185027e-04 1.654950000000000000e+05
3.319164895611951562e-04 1.551110000000000000e+05
3.319789973746718639e-04 1.453560000000000000e+05
3.320415051881485174e-04 1.347970000000000000e+05
3.321040130016252251e-04 1.243830000000000000e+05
3.321665208151019328e-04 1.137890000000000000e+05
3.322290286285785863e-04 1.041780000000000000e+05
3.322915364420552940e-04 9.325900000000000000e+04
3.323540442555319475e-04 8.349700000000000000e+04
3.324165520690086553e-04 7.333900000000000000e+04
3.324790598824853088e-04 6.396300000000000000e+04
3.325415676959620165e-04 5.520400000000000000e+04
3.326040755094387242e-04 4.631300000000000000e+04
3.326665833229153777e-04 3.826600000000000000e+04
3.327290911363920854e-04 3.116300000000000000e+04
3.327915989498687389e-04 2.402200000000000000e+04
3.328541067633454466e-04 1.835300000000000000e+04
3.329166145768221001e-04 1.309400000000000000e+04
3.329791223902988078e-04 8.709000000000000000e+03
3.330416302037755155e-04 5.206000000000000000e+03
3.331041380172521690e-04 2.531000000000000000e+03
3.331666458307288767e-04 8.980000000000000000e+02
3.332291536442055302e-04 6.800000000000000000e+01
3.332916614576822379e-04 1.830000000000000000e+02
3.333541692711588914e-04 1.162000000000000000e+03
3.334166770846355991e-04 3.099000000000000000e+03
3.334791848981123069e-04 6.062000000000000000e+03
3.335416927115889604e-04 9.587000000000000000e+03
3.336042005250656681e-04 1.418600000000000000e+04
3.336667083385423216e-04 1.932300000000000000e+04
3.337292161520190293e-04 2.542700000000000000e+04
3.337917239654956828e-04 3.222800000000000000e+04
3.338542317789723905e-04 3.963400000000000000e+04
3.339167395924490982e-04 4.721100000000000000e+04
3.339792474059257517e-04 5.599300000000000000e+04
3.340417552194024594e-04 6.456400000000000000e+04
3.341042630328791129e-04 7.386900000000000000e+04
3.341667708463558206e-04 8.322400000000000000e+04
3.342292786598324741e-04 9.308800000000000000e+04
3.342917864733091818e-04 1.029880000000000000e+05
3.343542942867858895e-04 1.127780000000000000e+05
3.344168021002625430e-04 1.225180000000000000e+05
3.344793099137392508e-04 1.325960000000000000e+05
3.345418177272159043e-04 1.419050000000000000e+05
3.346043255406926120e-04 1.517950000000000000e+05
3.346668333541692655e-04 1.593740000000000000e+05
3.347293411676459732e-04 1.689510000000000000e+05
3.347918489811226809e-04 1.766170000000000000e+05
3.348543567945993344e-04 1.846130000000000000e+05
3.349168646080760421e-04 1.916030000000000000e+05
3.349793724215526956e-04 1.973670000000000000e+05
3.350418802350294033e-04 2.022130000000000000e+05
3.351043880485060568e-04 2.076690000000000000e+05
3.351668958619827645e-04 2.113560000000000000e+05
3.352294036754594722e-04 2.147580000000000000e+05
3.352919114889361257e-04 2.175540000000000000e+05
3.353544193024128334e-04 2.183360000000000000e+05
3.354169271158894869e-04 2.189980000000000000e+05
3.354794349293661947e-04 2.181140000000000000e+05
3.355419427428428482e-04 2.167400000000000000e+05
3.356044505563195559e-04 2.148840000000000000e+05
3.356669583697962636e-04 2.117720000000000000e+05
3.357294661832729171e-04 2.087100000000000000e+05
3.357919739967496248e-04 2.046520000000000000e+05
3.358544818102262783e-04 1.982970000000000000e+05
3.359169896237029860e-04 1.922490000000000000e+05
3.359794974371796395e-04 1.846870000000000000e+05
3.360420052506563472e-04 1.777500000000000000e+05
3.361045130641330549e-04 1.712050000000000000e+05
3.361670208776097084e-04 1.611300000000000000e+05
3.362295286910864161e-04 1.531890000000000000e+05
3.362920365045630696e-04 1.434850000000000000e+05
3.363545443180397773e-04 1.341530000000000000e+05
3.364170521315164850e-04 1.242680000000000000e+05
3.364795599449931385e-04 1.150360000000000000e+05
3.365420677584698463e-04 1.052020000000000000e+05
3.366045755719464998e-04 9.557900000000000000e+04
3.366670833854232075e-04 8.578900000000000000e+04
3.367295911988998610e-04 7.598900000000000000e+04
3.367920990123765687e-04 6.743100000000000000e+04
3.368546068258532764e-04 5.838400000000000000e+04
3.369171146393299299e-04 4.980100000000000000e+04
3.369796224528066376e-04 4.179700000000000000e+04
3.370421302662832911e-04 3.441900000000000000e+04
3.371046380797599988e-04 2.781300000000000000e+04
3.371671458932366523e-04 2.179500000000000000e+04
3.372296537067133600e-04 1.630400000000000000e+04
3.372921615201900677e-04 1.140200000000000000e+04
3.373546693336667212e-04 7.498000000000000000e+03
3.374171771471434289e-04 4.461000000000000000e+03
3.374796849606200824e-04 2.146000000000000000e+03
3.375421927740967902e-04 6.510000000000000000e+02
3.376047005875734437e-04 1.700000000000000000e+01
3.376672084010501514e-04 2.530000000000000000e+02
3.377297162145268591e-04 1.339000000000000000e+03
3.377922240280035126e-04 3.236000000000000000e+03
3.378547318414802203e-04 6.014000000000000000e+03
3.379172396549568738e-04 9.643000000000000000e+03
3.379797474684335815e-04 1.385000000000000000e+04
3.380422552819102350e-04 1.876200000000000000e+04
3.381047630953869427e-04 2.488900000000000000e+04
3.381672709088636504e-04 3.149100000000000000e+04
3.382297787223403039e-04 3.800400000000000000e+04
3.382922865358170116e-04 4.543800000000000000e+04
3.383547943492936651e-04 5.351400000000000000e+04
3.384173021627703728e-04 6.165600000000000000e+04
3.384798099762470263e-04 7.044000000000000000e+04
3.385423177897237340e-04 7.922400000000000000e+04
3.386048256032004418e-04 8.894800000000000000e+04
3.386673334166770953e-04 9.772100000000000000e+04
3.387298412301538030e-04 1.072160000000000000e+05
3.387923490436304565e-04 1.160450000000000000e+05
3.388548568571071642e-04 1.250230000000000000e+05
3.389173646705838177e-04 1.341330000000000000e+05
3.389798724840605254e-04 1.419620000000000000e+05
3.390423802975372331e-04 1.510500000000000000e+05
3.391048881110138866e-04 1.587980000000000000e+05
3.391673959244905943e-04 1.662790000000000000e+05
3.392299037379672478e-04 1.730540000000000000e+05
3.392924115514439555e-04 1.790700000000000000e+05
3.393549193649206090e-04 1.860890000000000000e+05
3.394174271783973167e-04 1.909920000000000000e+05
3.394799349918740244e-04 1.952320000000000000e+05
3.395424428053506779e-04 1.983190000000000000e+05
3.396049506188273857e-04 2.003970000000000000e+05
3.396674584323040392e-04 2.032000000000000000e+05
3.397299662457807469e-04 2.039050000000000000e+05
3.397924740592574004e-04 2.044050000000000000e+05
3.398549818727341081e-04 2.038790000000000000e+05
3.399174896862108158e-04 2.028680000000000000e+05
3.399799974996874693e-04 2.004430000000000000e+05
3.400425053131641770e-04 1.974750000000000000e+05
3.401050131266408305e-04 1.940340000000000000e+05
3.401675209401175382e-04 1.897370000000000000e+05
3.402300287535941917e-04 1.841680000000000000e+05
3.402925365670708994e-04 1.785970000000000000e+05
3.403550443805476071e-04 1.725880000000000000e+05
3.404175521940242606e-04 1.646740000000000000e+05
3.404800600075009683e-04 1.577280000000000000e+05
3.405425678209776218e-04 1.498700000000000000e+05
3.406050756344543295e-04 1.416910000000000000e+05
3.406675834479310373e-04 1.327020000000000000e+05
3.407300912614076908e-04 1.240150000000000000e+05
3.407925990748843985e-04 1.155340000000000000e+05
3.408551068883610520e-04 1.058750000000000000e+05
3.409176147018377597e-04 9.652300000000000000e+04
3.409801225153144132e-04 8.774300000000000000e+04
3.410426303287911209e-04 7.905000000000000000e+04
3.411051381422678286e-04 7.013400000000000000e+04
3.411676459557444821e-04 6.149100000000000000e+04
3.412301537692211898e-04 5.295700000000000000e+04
3.412926615826978433e-04 4.522000000000000000e+04
3.413551693961745510e-04 3.825500000000000000e+04
3.414176772096512045e-04 3.101200000000000000e+04
3.414801850231279122e-04 2.494100000000000000e+04
3.415426928366046199e-04 1.939000000000000000e+04
3.416052006500812734e-04 1.433300000000000000e+04
3.416677084635579812e-04 1.007300000000000000e+04
3.417302162770346347e-04 6.605000000000000000e+03
3.417927240905113424e-04 3.776000000000000000e+03
3.418552319039879959e-04 1.694000000000000000e+03
3.419177397174647036e-04 4.140000000000000000e+02
3.419802475309414113e-04 2.000000000000000000e+00
3.420427553444180648e-04 3.810000000000000000e+02
3.421052631578947725e-04 1.510000000000000000e+03
3.421677709713714260e-04 3.327000000000000000e+03
3.422302787848481337e-04 6.192000000000000000e+03
3.422927865983247872e-04 9.576000000000000000e+03
3.423552944118014949e-04 1.367400000000000000e+04
3.424178022252782026e-04 1.848400000000000000e+04
3.424803100387548561e-04 2.370500000000000000e+04
3.425428178522315638e-04 3.024400000000000000e+04
3.426053256657082173e-04 3.695800000000000000e+04
3.426678334791849250e-04 4.377100000000000000e+04
3.427303412926615785e-04 5.102400000000000000e+04
3.427928491061382863e-04 5.897300000000000000e+04
3.428553569196149940e-04 6.734100000000000000e+04
3.429178647330916475e-04 7.539300000000000000e+04
3.429803725465683552e-04 8.371700000000000000e+04
3.430428803600450087e-04 9.232700000000000000e+04
3.431053881735217164e-04 1.017460000000000000e+05
3.431678959869983699e-04 1.099250000000000000e+05
3.432304038004750776e-04 1.187410000000000000e+05
3.432929116139517853e-04 1.261230000000000000e+05
3.433554194274284388e-04 1.341630000000000000e+05
3.434179272409051465e-04 1.427300000000000000e+05
3.434804350543818000e-04 1.497340000000000000e+05
3.435429428678585077e-04 1.565740000000000000e+05
3.436054506813351612e-04 1.632220000000000000e+05
3.436679584948118689e-04 1.689700000000000000e+05
3.437304663082885767e-04 1.741210000000000000e+05
3.437929741217652302e-04 1.786450000000000000e+05
3.438554819352419379e-04 1.826570000000000000e+05
3.439179897487185914e-04 1.859740000000000000e+05
3.439804975621952991e-04 1.875290000000000000e+05
3.440430053756719526e-04 1.903580000000000000e+05
3.441055131891486603e-04 1.905060000000000000e+05
3.441680210026253680e-04 1.908510000000000000e+05
3.442305288161020215e-04 1.906370000000000000e+05
3.442930366295787292e-04 1.885270000000000000e+05
3.443555444430553827e-04 1.867030000000000000e+05
3.444180522565320904e-04 1.842480000000000000e+05
3.444805600700087439e-04 1.808290000000000000e+05
3.445430678834854516e-04 1.764440000000000000e+05
3.446055756969621593e-04 1.716660000000000000e+05
3.446680835104388128e-04 1.659470000000000000e+05
3.447305913239155205e-04 1.586480000000000000e+05
3.447930991373921740e-04 1.533030000000000000e+05
3.448556069508688818e-04 1.457930000000000000e+05
3.449181147643455353e-04 1.382880000000000000e+05
3.449806225778222430e-04 1.311340000000000000e+05
3.450431303912989507e-04 1.228280000000000000e+05
3.451056382047756042e-04 1.146610000000000000e+05
3.451681460182523119e-04 1.059250000000000000e+05
3.452306538317289654e-04 9.751800000000000000e+04
3.452931616452056731e-04 8.926600000000000000e+04
3.453556694586823808e-04 8.078100000000000000e+04
3.454181772721590343e-04 7.188100000000000000e+04
3.454806850856357420e-04 6.447800000000000000e+04
3.455431928991123955e-04 5.601500000000000000e+04
3.456057007125891032e-04 4.839600000000000000e+04
3.456682085260657567e-04 4.092200000000000000e+04
3.457307163395424644e-04 3.459800000000000000e+04
3.457932241530191722e-04 2.824400000000000000e+04
3.458557319664958257e-04 2.245900000000000000e+04
3.459182397799725334e-04 1.732700000000000000e+04
3.459807475934491869e-04 1.277300000000000000e+04
3.460432554069258946e-04 8.862000000000000000e+03
3.461057632204025481e-04 5.546000000000000000e+03
3.461682710338792558e-04 3.097000000000000000e+03
3.462307788473559635e-04 1.340000000000000000e+03
3.462932866608326170e-04 2.900000000000000000e+02
3.463557944743093247e-04 5.000000000000000000e+00
3.464183022877859782e-04 4.610000000000000000e+02
3.464808101012626859e-04 1.649000000000000000e+03
3.465433179147393394e-04 3.579000000000000000e+03
3.466058257282160471e-04 6.229000000000000000e+03
3.466683335416927548e-04 9.517000000000000000e+03
3.467308413551694083e-04 1.355000000000000000e+04
3.467933491686461160e-04 1.822900000000000000e+04
3.468558569821227696e-04 2.346700000000000000e+04
3.469183647955994773e-04 2.917300000000000000e+04
3.469808726090761308e-04 3.527700000000000000e+04
3.470433804225528385e-04 4.171000000000000000e+04
3.471058882360295462e-04 4.920100000000000000e+04
3.471683960495061997e-04 5.648400000000000000e+04
3.472309038629829074e-04 6.403200000000000000e+04
3.472934116764595609e-04 7.196700000000000000e+04
3.473559194899362686e-04 8.018700000000000000e+04
3.474184273034129221e-04 8.810400000000000000e+04
3.474809351168896298e-04 9.607400000000000000e+04
3.475434429303663375e-04 1.036050000000000000e+05
3.476059507438429910e-04 1.124560000000000000e+05
3.476684585573196987e-04 1.193950000000000000e+05
3.477309663707963522e-04 1.271500000000000000e+05
3.477934741842730599e-04 1.336520000000000000e+05
3.478559819977497134e-04 1.404710000000000000e+05
3.479184898112264212e-04 1.474010000000000000e+05
3.479809976247031289e-04 1.531790000000000000e+05
3.480435054381797824e-04 1.587180000000000000e+05
3.481060132516564901e-04 1.638950000000000000e+05
3.481685210651331436e-04 1.673020000000000000e+05
3.482310288786098513e-04 1.709110000000000000e+05
3.482935366920865048e-04 1.731630000000000000e+05
3.483560445055632125e-04 1.756090000000000000e+05
3.484185523190399202e-04 1.774070000000000000e+05
3.484810601325165737e-04 1.776880000000000000e+05
3.485435679459932814e-04 1.792710000000000000e+05
3.486060757594699349e-04 1.774680000000000000e+05
3.486685835729466426e-04 1.767490000000000000e+05
3.487310913864232961e-04 1.741730000000000000e+05
3.487935991999000038e-04 1.715760000000000000e+05
3.488561070133767116e-04 1.685050000000000000e+05
3.489186148268533651e-04 1.640150000000000000e+05
3.489811226403300728e-04 1.594880000000000000e+05
3.490436304538067263e-04 1.533920000000000000e+05
3.491061382672834340e-04 1.480530000000000000e+05
3.491686460807600875e-04 1.418540000000000000e+05
3.492311538942367952e-04 1.352760000000000000e+05
3.492936617077135029e-04 1.283060000000000000e+05
3.493561695211901564e-04 1.207650000000000000e+05
3.494186773346668641e-04 1.136120000000000000e+05
3.494811851481435176e-04 1.056900000000000000e+05
3.495436929616202253e-04 9.810700000000000000e+04
3.496062007750969330e-04 8.966700000000000000e+04
3.496687085885735865e-04 8.201200000000000000e+04
3.497312164020502942e-04 7.371300000000000000e+04
3.497937242155269477e-04 6.642100000000000000e+04
3.498562320290036554e-04 5.848100000000000000e+04
3.499187398424803089e-04 5.110300000000000000e+04
3.499812476559570167e-04 4.459700000000000000e+04
3.500437554694337244e-04 3.750700000000000000e+04
3.501062632829103779e-04 3.145300000000000000e+04
3.501687710963870856e-04 2.563800000000000000e+04
3.502312789098637391e-04 2.016400000000000000e+04
3.502937867233404468e-04 1.564800000000000000e+04
3.503562945368171003e-04 1.133900000000000000e+04
3.504188023502938080e-04 7.491000000000000000e+03
3.504813101637705157e-04 4.890000000000000000e+03
3.505438179772471692e-04 2.588000000000000000e+03
3.506063257907238769e-04 1.027000000000000000e+03
3.506688336042005304e-04 1.600000000000000000e+02
3.507313414176772381e-04 3.200000000000000000e+01
3.507938492311538916e-04 5.280000000000000000e+02
3.508563570446305993e-04 1.777000000000000000e+03
3.509188648581073071e-04 3.618000000000000000e+03
3.509813726715839606e-04 6.306000000000000000e+03
3.510438804850606683e-04 9.497000000000000000e+03
3.511063882985373218e-04 1.321200000000000000e+04
3.511688961120140295e-04 1.768200000000000000e+04
3.512314039254906830e-04 2.252100000000000000e+04
